 -4.9 -0.23717292257595599
 -4.832876712 -0.07850196407151389
 -4.765753425 -0.0055279576785696085
 -4.698630137 0.010125733583190641
 -4.631506849 0.006854433791213427
 -4.564383562 0.002086055928510142
 -4.497260274 -0.00016078867104461772
 -4.430136986 -0.0005467749237760817
 -4.363013699 -0.00027192292365624433
 -4.295890411 0.00002076207772656512
 -4.228767123 0.00017099215619036318
 -4.161643836 0.00022375433399497455
 -4.094520548 0.00025317212581984393
 -4.02739726 0.0003028805697771103
 -3.960273973 0.000386871502974262
 -3.893150685 0.0005060248199192601
 -3.826027397 0.0006605658183032682
 -3.75890411 0.0008550401351138999
 -3.691780822 0.001098597089789993
 -3.624657534 0.0014038016502224697
 -3.557534247 0.0017857484238350686
 -3.490410959 0.0022619269160135303
 -3.423287671 0.0028526319477401325
 -3.356164384 0.003581587911378946
 -3.289041096 0.00447656915093228
 -3.221917808 0.005569941918326077
 -3.154794521 0.0068991384413382584
 -3.087671233 0.0085070946632816
 -3.020547945 0.010442667981020563
 -2.953424658 0.012761028006954406
 -2.88630137 0.015523995418981598
 -2.819178082 0.01880029579036859
 -2.752054795 0.022665695461461983
 -2.684931507 0.027202987640387796
 -2.617808219 0.03250179820607804
 -2.550684932 0.0386581833808407
 -2.483561644 0.04577399087241275
 -2.416438356 0.05395595673783432
 -2.349315068 0.06331451616972467
 -2.282191781 0.07396230827313136
 -2.215068493 0.08601236515296712
 -2.147945205 0.09957598071920233
 -2.080821918 0.11476027075945637
 -2.01369863 0.13166544400026364
 -1.946575342 0.15038181529712552
 -1.879452055 0.17098661241948515
 -1.812328767 0.1935406364380037
 -1.745205479 0.2180848475492513
 -1.678082192 0.2446369699360397
 -1.610958904 0.27318821295521706
 -1.543835616 0.3037002128095617
 -1.476712329 0.3361023161959965
 -1.409589041 0.3702893197462468
 -1.342465753 0.40611977517849346
 -1.275342466 0.4434149774516625
 -1.208219178 0.4819587295996662
 -1.14109589 0.5214979602913052
 -1.073972603 0.5617442653032129
 -1.006849315 0.6023764047363286
 -0.939726027 0.6430437586173904
 -0.87260274 0.6833707293807693
 -0.805479452 0.722962031170879
 -0.738356164 0.761408773283322
 -0.671232877 0.798295229846984
 -0.604109589 0.833206142006912
 -0.536986301 0.8657343747381049
 -0.469863014 0.8954887446513705
 -0.402739726 0.9221018051927448
 -0.335616438 0.9452373709554281
 -0.268493151 0.9645975744237694
 -0.201 0.9800021634975299
 -0.134246575 0.9910294070255754
 -0.067123288 0.9977497681285785
 9.33E-15 1.000000000327301
 0.0671 0.9977513271827694
 0.134246575 0.9910294064657404
 0.201369863 0.9799292427587204
 0.268493151 0.964597573842195
 0.335616438 0.9452373705346615
 0.402739726 0.9221018049565942
 0.469863014 0.8954887445630353
 0.536986301 0.8657343747395809
 0.604109589 0.8332061420623048
 0.671232877 0.7982952299659413
 0.738356164 0.7614087735118653
 0.805479452 0.7229620315551808
 0.87260274 0.683370729925498
 0.939726027 0.6430437592652464
 1.006849315 0.6023764053855105
 1.073972603 0.5617442658586842
 1.14109589 0.521497960724214
 1.208219178 0.4819587299794673
 1.275342466 0.4434149779249186
 1.342465753 0.40611977589515774
 1.409589041 0.37028932076607196
 1.476712329 0.33610231742690094
 1.543835616 0.303700214022031
 1.610958904 0.27318821388053827
 1.678082192 0.24463697040643467
 1.745205479 0.21808484760205252
 1.812328767 0.1935406363103206
 1.879452055 0.17098661241303045
 1.946575342 0.15038181557520308
 2.01369863 0.13166544444433956
 2.080821918 0.1147602710100268
 2.147945205 0.09957598043064969
 2.215068493 0.086012364335754
 2.282191781 0.07396230746916863
 2.349315068 0.06331451622073506
 2.416438356 0.053955958126289706
 2.483561644 0.04577399297964439
 2.550684932 0.03865818430289653
 2.617808219 0.03250179569845674
 2.684931507 0.02720298113113541
 2.752054795 0.02266568801890728
 2.819178082 0.018800294073101024
 2.88630137 0.015524005922428695
 2.953424658 0.01276105008308319
 3.020547945 0.010442687804604717
 3.087671233 0.008507087424144215
 3.154794521 0.006899084859524023
 3.221917808 0.00556985635948319
 3.289041096 0.0044765208095097755
 3.356164384 0.003581682478848514
 3.423287671 0.0028529264102163804
 3.490410959 0.00226229378557832
 3.557534247 0.0017857894790060643
 3.624657534 0.001402992739403876
 3.691780822 0.0010968211294502248
 3.75890411 0.0008533979916246036
 3.826027397 0.0006617882108339811
 3.893150685 0.0005131837617621739
 3.960273973 0.00039917803818060276
 4.02739726 0.00030943753422795243
 4.094520548 0.00023062858865451188
 4.161643836 0.00015045778355301075
 4.228767123 0.00007108208858122476
 4.295890411 0.00003048059099519118
 4.363013699 0.00011280541387803987
 4.430136986 0.00039813082581782066
 4.497260274 0.0007779275802991381
 4.564383562 0.0006143144414735832
 4.631506849 -0.0015016841747666986
 4.698630137 -0.006929598729448464
 4.765753425 -0.012998045387746248
 4.832876712 -0.0033961161117626267
 4.9 0.06390611468837883
